DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,ES,2018,6.92,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,ES,2020,9.28,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,EU15,2018,17.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,EU27_2007,2018,15.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,EU27_2020,2018,7.05,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,EU27_2020,2020,5.16,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,EU28,2018,15.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,FI,2018,3.91,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,FI,2020,4.08,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,FR,2018,3.59,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,FR,2020,2.50,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,HR,2018,,,C
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,HR,2020,14.72,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,HU,2018,4.67,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,HU,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,IE,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,IE,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,IT,2018,5.24,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,IT,2020,4.95,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LT,2018,6.25,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LU,2018,16.57,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LU,2020,10.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LV,2018,10.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,LV,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,ME,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,ME,2020,100.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,MK,2020,44.13,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,MT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,MT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,NL,2018,12.41,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,NL,2020,4.70,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,NO,2018,8.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,NO,2020,1.58,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,PL,2018,0.28,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,PL,2020,0.16,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,RO,2018,23.42,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,RO,2020,2.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,RS,2018,34.93,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,RS,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SE,2018,4.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SE,2020,3.66,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SI,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SI,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SK,2018,12.67,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,SK,2020,4.86,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,UK,2018,76.82,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,UK,2020,85.75,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,AT,2018,11.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,BA,2018,3.32,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,BE,2018,10.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,BG,2018,3.74,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,CY,2018,2.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,CZ,2018,5.39,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,DE,2018,8.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,DK,2018,7.69,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EA,2018,7.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EE,2018,3.59,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EL,2018,1.81,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,ES,2018,3.36,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EU15,2018,7.46,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EU27_2007,2018,6.76,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EU27_2020,2018,6.60,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,EU28,2018,6.72,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,FI,2018,7.73,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,FR,2018,8.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,HR,2018,2.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,HU,2018,3.52,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,IE,2018,3.83,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,IT,2018,5.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,LT,2018,2.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,LU,2018,8.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,LV,2018,3.50,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,ME,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,MT,2018,8.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,NL,2018,6.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,NO,2018,3.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,PL,2018,4.32,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,PT,2018,3.92,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,RO,2018,2.89,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,RS,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,SE,2018,8.12,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,SI,2018,13.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,SK,2018,4.87,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT,UK,2018,7.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,AT,2018,11.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,BA,2018,3.32,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,BE,2018,10.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,BG,2018,3.74,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,CY,2018,2.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,CZ,2018,5.40,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,DE,2018,8.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,DK,2018,7.69,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EA,2018,7.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EE,2018,3.59,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EL,2018,1.82,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,ES,2018,3.37,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EU15,2018,7.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EU27_2007,2018,6.78,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EU27_2020,2018,6.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,EU28,2018,6.74,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,FI,2018,7.73,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,FR,2018,8.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,HR,2018,2.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,HU,2018,3.58,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,IE,2018,3.87,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,IT,2018,5.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,LT,2018,2.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,LU,2018,8.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,LV,2018,3.52,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,ME,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,MT,2018,8.84,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,NL,2018,6.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,NO,2018,3.21,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,PL,2018,4.33,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,PT,2018,3.92,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,RO,2018,2.94,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,RS,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,SE,2018,8.12,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,SI,2018,13.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,SK,2018,4.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,UK,2018,7.51,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,AT,2018,9.52,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,BA,2018,3.81,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,BE,2018,9.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,BG,2018,5.55,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,CZ,2018,15.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,DE,2018,13.72,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,DK,2018,13.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EA,2018,10.84,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EE,2018,2.99,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EL,2018,3.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,ES,2018,6.40,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EU15,2018,10.54,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EU27_2007,2018,10.05,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EU27_2020,2018,10.39,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,EU28,2018,9.99,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,FI,2018,12.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,FR,2018,12.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,HR,2018,2.69,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,HU,2018,8.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,IE,2018,5.50,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,IT,2018,10.81,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,LT,2018,2.86,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,LU,2018,6.42,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,LV,2018,3.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,ME,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,MT,2018,7.81,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,NL,2018,8.04,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,NO,2018,8.77,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,PL,2018,8.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,PT,2018,5.11,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,RO,2018,3.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,RS,2018,,u,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,SE,2018,14.83,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,SI,2018,15.77,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,SK,2018,9.96,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT,UK,2018,7.42,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,AT,2018,9.52,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,BA,2018,3.81,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,BE,2018,9.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,BG,2018,5.55,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,CY,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,CZ,2018,15.17,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,DE,2018,13.72,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,DK,2018,13.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,GE250,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,EA,2018,10.85,,
